StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,CreatedOn,year,month
MADHYA PRADESH,INDORE,MOHADI,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about weather impact on Turmeric?,2025-03-12T20:54:00,2025,3
MADHYA PRADESH,INDORE,SAKOLI,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-01-23T12:34:00,2025,1
UTTAR PRADESH,KANPUR,UMARKHED,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-02-01T12:15:00,2025,2
MAHARASHTRA,AKOLA,RALEGAON,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-01-28T02:08:00,2025,1
UTTAR PRADESH,MEERUT,UMARKHED,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about pest control in Maize?,2025-01-05T11:41:00,2025,1
MAHARASHTRA,NAGPUR,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-02-13T10:29:00,2025,2
MADHYA PRADESH,INDORE,MOHADI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-01-21T22:18:00,2025,1
MAHARASHTRA,NAGPUR,RALEGAON,NA,HORTICULTURE,Others,Others,Market,Farmer asked about weed management in Tomato?,2025-03-23T23:56:00,2025,3
MAHARASHTRA,YAVATMAL,RALEGAON,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about pest control in Bengal gram?,2025-01-27T17:26:00,2025,1
UTTAR PRADESH,KANPUR,SAKOLI,NA,HORTICULTURE,Others,Others,Plant Protection,FAMER ASKED ABOUT How to store turmeric rhizomes?,2025-01-11T11:01:00,2025,1
MAHARASHTRA,WARDHA,PUSAD,NA,HORTICULTURE,Others,Others,Market,Farmer asked about weather impact on Chilli?,2025-02-24T10:09:00,2025,2
TELANGANA,KARIMNAGAR,PAUNI,NA,HORTICULTURE,Others,Others,Market,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-01-12T20:49:00,2025,1
TELANGANA,KARIMNAGAR,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT FARMER ID CARD PROBLEM?,2025-03-20T02:37:00,2025,3
KARNATAKA,MYSURU,RALEGAON,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about storage method for Sugarcane?,2025-01-19T08:21:00,2025,1
MADHYA PRADESH,UJJAIN,PUSAD,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about crop insurance for Pigeon pea?,2025-01-30T15:10:00,2025,1
MAHARASHTRA,YAVATMAL,SAKOLI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about disease management in Sugarcane?,2025-02-05T17:46:00,2025,2
UTTAR PRADESH,KANPUR,UMARKHED,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about post harvest management in turmeric seed storage ?,2025-01-28T14:33:00,2025,1
TELANGANA,KARIMNAGAR,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT USE OF NUTRIENT APPLICATION THROUGH SPRAY FOR INCREASING SIZE AND QUALITY OF ONION ?,2025-03-07T10:05:00,2025,3
UTTAR PRADESH,LUCKNOW,PUSAD,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-02-21T00:15:00,2025,2
KARNATAKA,MYSURU,RALEGAON,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-03-23T03:52:00,2025,3
KARNATAKA,BELAGAVI,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about pest control in Rice?,2025-02-13T15:51:00,2025,2
TELANGANA,KARIMNAGAR,UMARKHED,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-02-01T19:04:00,2025,2
KARNATAKA,HUBBALLI,SAKOLI,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-01-03T18:23:00,2025,1
MADHYA PRADESH,BHOPAL,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about disease management in Sugarcane?,2025-01-12T13:47:00,2025,1
UTTAR PRADESH,KANPUR,RALEGAON,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about disease management in Orange?,2025-01-29T11:33:00,2025,1
MAHARASHTRA,NAGPUR,RALEGAON,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about pest control in Rice?,2025-02-18T05:44:00,2025,2
TELANGANA,KARIMNAGAR,SAKOLI,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-01-11T17:57:00,2025,1
TELANGANA,KARIMNAGAR,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about market rate of Onion?,2025-03-15T20:12:00,2025,3
MADHYA PRADESH,BHOPAL,RALEGAON,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about government subsidy for Green gram?,2025-03-03T06:15:00,2025,3
MAHARASHTRA,LATUR,UMARKHED,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about nutrient spray for flowering in Chilli?,2025-01-26T23:03:00,2025,1
UTTAR PRADESH,MEERUT,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about fertilizer dose for Pigeon pea?,2025-01-27T00:39:00,2025,1
MAHARASHTRA,LATUR,MOHADI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about disease management in Sugarcane?,2025-01-06T12:23:00,2025,1
MAHARASHTRA,YAVATMAL,MOHADI,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-03-23T11:54:00,2025,3
MAHARASHTRA,LATUR,SAKOLI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about fertilizer dose for Tomato?,2025-01-10T03:23:00,2025,1
UTTAR PRADESH,LUCKNOW,RALEGAON,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT HARVESTIN TIME OF GROUNDNUT?,2025-02-10T02:17:00,2025,2
UTTAR PRADESH,MEERUT,UMARKHED,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-03-04T07:39:00,2025,3
MAHARASHTRA,LATUR,MOHADI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about irrigation schedule for Sugarcane?,2025-02-14T07:29:00,2025,2
KARNATAKA,BELAGAVI,PAUNI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT WHICH VARIETIES ARE SUTAIBLE FOR PIGEON PEA CROP PRODUCTION ?,2025-02-18T08:44:00,2025,2
UTTAR PRADESH,LUCKNOW,SAKOLI,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about storage method for Bengal gram?,2025-01-23T06:26:00,2025,1
KARNATAKA,HUBBALLI,RALEGAON,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about government subsidy for Rice?,2025-01-28T11:16:00,2025,1
MAHARASHTRA,WARDHA,PUSAD,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about post harvest management in turmeric seed storage ?,2025-02-17T10:19:00,2025,2
TELANGANA,WARANGAL,PAUNI,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about irrigation schedule for Sugarcane?,2025-02-27T06:14:00,2025,2
KARNATAKA,BELAGAVI,PAUNI,NA,AGRICULTURE,Others,Others,Weather,FAMER ASKED ABOUT How to store turmeric rhizomes?,2025-02-11T21:57:00,2025,2
TELANGANA,KARIMNAGAR,PAUNI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about fertilizer dose for Cotton?,2025-01-26T03:44:00,2025,1
KARNATAKA,BELAGAVI,UMARKHED,NA,HORTICULTURE,Others,Others,Plant Protection,FAMER ASKED ABOUT How to store turmeric rhizomes?,2025-03-10T20:01:00,2025,3
UTTAR PRADESH,MEERUT,SAKOLI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about fertilizer dose for Onion?,2025-01-22T18:48:00,2025,1
TELANGANA,WARANGAL,SAKOLI,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-03-01T18:26:00,2025,3
TELANGANA,WARANGAL,MOHADI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-01-29T03:33:00,2025,1
MADHYA PRADESH,INDORE,RALEGAON,NA,HORTICULTURE,Others,Others,Market,Farmer asked about government subsidy for Tomato?,2025-01-27T19:16:00,2025,1
TELANGANA,WARANGAL,RALEGAON,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about sowing time of Soybean?,2025-02-25T13:53:00,2025,2
TELANGANA,WARANGAL,MOHADI,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about crop insurance for Sesame?,2025-01-27T22:47:00,2025,1
KARNATAKA,BELAGAVI,UMARKHED,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-03-08T23:47:00,2025,3
TELANGANA,KARIMNAGAR,UMARKHED,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-02-25T05:21:00,2025,2
TELANGANA,WARANGAL,UMARKHED,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-01-24T14:01:00,2025,1
MADHYA PRADESH,UJJAIN,PUSAD,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-01-31T09:00:00,2025,1
TELANGANA,WARANGAL,SAKOLI,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about sowing time of Rice?,2025-03-09T06:33:00,2025,3
UTTAR PRADESH,LUCKNOW,UMARKHED,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked query on Weather,2025-02-05T13:21:00,2025,2
MADHYA PRADESH,UJJAIN,RALEGAON,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about government subsidy for Sugarcane?,2025-01-21T06:11:00,2025,1
TELANGANA,WARANGAL,RALEGAON,NA,HORTICULTURE,Others,Others,Market,FAMER ASKED ABOUT How to store turmeric rhizomes?,2025-01-13T14:48:00,2025,1
UTTAR PRADESH,LUCKNOW,RALEGAON,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about government subsidy for Tomato?,2025-02-05T13:25:00,2025,2
MAHARASHTRA,YAVATMAL,SAKOLI,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT FERTILIZER DOSES FOR CITRUS CROP ?,2025-03-12T16:38:00,2025,3
MAHARASHTRA,NAGPUR,MOHADI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-03-08T11:39:00,2025,3
TELANGANA,WARANGAL,PUSAD,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-02-22T22:16:00,2025,2
MADHYA PRADESH,INDORE,SAKOLI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-01-25T02:10:00,2025,1
MADHYA PRADESH,INDORE,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about storage method for Onion?,2025-01-27T18:54:00,2025,1
KARNATAKA,BELAGAVI,SAKOLI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-01-15T20:24:00,2025,1
MAHARASHTRA,NAGPUR,PUSAD,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about government subsidy for Groundnut?,2025-01-07T21:40:00,2025,1
KARNATAKA,HUBBALLI,PUSAD,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-02-03T18:35:00,2025,2
MAHARASHTRA,AKOLA,PUSAD,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-02-02T06:30:00,2025,2
MADHYA PRADESH,BHOPAL,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked query on Weather,2025-01-20T03:33:00,2025,1
UTTAR PRADESH,KANPUR,UMARKHED,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about government subsidy for Sugarcane?,2025-01-27T14:23:00,2025,1
MADHYA PRADESH,UJJAIN,PUSAD,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about suitable variety for Wheat?,2025-03-25T05:58:00,2025,3
TELANGANA,WARANGAL,RALEGAON,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-02-09T19:12:00,2025,2
UTTAR PRADESH,MEERUT,PUSAD,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked query on Weather,2025-03-09T16:47:00,2025,3
TELANGANA,WARANGAL,MOHADI,NA,HORTICULTURE,Others,Others,Market,Farmer asked about market rate of Cotton?,2025-03-21T05:15:00,2025,3
KARNATAKA,BELAGAVI,SAKOLI,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about crop insurance for Rice?,2025-01-21T17:32:00,2025,1
UTTAR PRADESH,LUCKNOW,PAUNI,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF BENGAL GRAM?,2025-03-06T19:21:00,2025,3
UTTAR PRADESH,KANPUR,RALEGAON,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about weed management in Wheat?,2025-03-11T00:07:00,2025,3
MAHARASHTRA,NAGPUR,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-02-14T21:50:00,2025,2
MAHARASHTRA,NAGPUR,SAKOLI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about suitable variety for Turmeric?,2025-03-16T09:17:00,2025,3
MAHARASHTRA,LATUR,UMARKHED,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about government subsidy for Tomato?,2025-03-13T14:06:00,2025,3
TELANGANA,KARIMNAGAR,PUSAD,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-01-15T10:51:00,2025,1
TELANGANA,WARANGAL,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about pest control in Sugarcane?,2025-01-25T10:16:00,2025,1
UTTAR PRADESH,KANPUR,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about disease management in Onion?,2025-01-18T08:53:00,2025,1
MAHARASHTRA,YAVATMAL,SAKOLI,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-03-10T14:00:00,2025,3
TELANGANA,WARANGAL,PUSAD,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT FARMER ID CARD PROBLEM?,2025-02-08T09:18:00,2025,2
MADHYA PRADESH,INDORE,PUSAD,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about weather impact on Wheat?,2025-02-10T01:21:00,2025,2
TELANGANA,KARIMNAGAR,SAKOLI,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-01-24T12:50:00,2025,1
TELANGANA,WARANGAL,PUSAD,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about storage method for Sugarcane?,2025-03-10T02:30:00,2025,3
MAHARASHTRA,LATUR,SAKOLI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-02-25T09:15:00,2025,2
KARNATAKA,MYSURU,MOHADI,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about storage method for Wheat?,2025-03-20T20:55:00,2025,3
MADHYA PRADESH,BHOPAL,UMARKHED,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about suitable variety for Chilli?,2025-01-30T17:02:00,2025,1
KARNATAKA,HUBBALLI,PUSAD,NA,AGRICULTURE,Others,Others,Seeds,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-01-31T19:35:00,2025,1
MADHYA PRADESH,INDORE,PAUNI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT USE OF NUTRIENT APPLICATION THROUGH SPRAY FOR INCREASING SIZE AND QUALITY OF ONION ?,2025-03-06T15:43:00,2025,3
UTTAR PRADESH,LUCKNOW,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-01-21T09:01:00,2025,1
TELANGANA,KARIMNAGAR,RALEGAON,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-03-13T08:57:00,2025,3
MAHARASHTRA,AKOLA,UMARKHED,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about pest control in Turmeric?,2025-02-19T13:38:00,2025,2
KARNATAKA,BELAGAVI,PUSAD,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-01-10T20:11:00,2025,1
MAHARASHTRA,LATUR,PUSAD,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about weather impact on Groundnut?,2025-03-17T01:30:00,2025,3
KARNATAKA,BELAGAVI,UMARKHED,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-01-23T07:27:00,2025,1
MAHARASHTRA,WARDHA,UMARKHED,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-01-25T05:54:00,2025,1
KARNATAKA,HUBBALLI,RALEGAON,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-01-25T05:35:00,2025,1
UTTAR PRADESH,LUCKNOW,PUSAD,NA,AGRICULTURE,Others,Others,Market,Farmer asked about storage method for Watermelon?,2025-03-24T09:39:00,2025,3
TELANGANA,WARANGAL,PUSAD,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-03-22T02:47:00,2025,3
TELANGANA,WARANGAL,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-03-24T16:37:00,2025,3
MADHYA PRADESH,BHOPAL,SAKOLI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-01-31T14:35:00,2025,1
MAHARASHTRA,LATUR,PUSAD,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-02-08T09:45:00,2025,2
KARNATAKA,HUBBALLI,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-03-15T19:10:00,2025,3
MADHYA PRADESH,INDORE,UMARKHED,NA,AGRICULTURE,Others,Others,Market,Farmer asked about disease management in Chilli?,2025-01-18T06:03:00,2025,1
UTTAR PRADESH,MEERUT,PAUNI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about nutrient spray for flowering in Sesame?,2025-03-07T14:35:00,2025,3
TELANGANA,KARIMNAGAR,PUSAD,NA,AGRICULTURE,Others,Others,Seeds,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-02-05T21:08:00,2025,2
TELANGANA,WARANGAL,UMARKHED,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT HARVESTIN TIME OF GROUNDNUT?,2025-01-24T03:30:00,2025,1
MADHYA PRADESH,BHOPAL,RALEGAON,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about crop insurance for Sugarcane?,2025-03-05T05:01:00,2025,3
MAHARASHTRA,LATUR,MOHADI,NA,HORTICULTURE,Others,Others,Market,Farmer asked about sowing time of Tomato?,2025-01-23T12:29:00,2025,1
MADHYA PRADESH,BHOPAL,MOHADI,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about suitable variety for Rice?,2025-02-17T22:31:00,2025,2
UTTAR PRADESH,LUCKNOW,PUSAD,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-02-20T23:11:00,2025,2
MADHYA PRADESH,BHOPAL,MOHADI,NA,AGRICULTURE,Others,Others,Weather,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-01-05T14:51:00,2025,1
KARNATAKA,MYSURU,UMARKHED,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-02-23T22:41:00,2025,2
MAHARASHTRA,AKOLA,PAUNI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-02-05T04:11:00,2025,2
TELANGANA,WARANGAL,PAUNI,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about weather impact on Turmeric?,2025-03-06T12:03:00,2025,3
UTTAR PRADESH,LUCKNOW,SAKOLI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-01-12T17:22:00,2025,1
MAHARASHTRA,AKOLA,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about irrigation schedule for Groundnut?,2025-03-14T23:50:00,2025,3
MADHYA PRADESH,UJJAIN,PUSAD,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-03-06T06:04:00,2025,3
TELANGANA,WARANGAL,SAKOLI,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about irrigation schedule for Onion?,2025-02-10T13:19:00,2025,2
KARNATAKA,HUBBALLI,UMARKHED,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-02-28T04:40:00,2025,2
MAHARASHTRA,NAGPUR,SAKOLI,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT FARMER ID CARD PROBLEM?,2025-03-13T00:16:00,2025,3
KARNATAKA,BELAGAVI,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about weed management in Maize?,2025-03-11T15:26:00,2025,3
MADHYA PRADESH,UJJAIN,UMARKHED,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about irrigation schedule for Chilli?,2025-01-30T04:49:00,2025,1
KARNATAKA,BELAGAVI,SAKOLI,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about weather impact on Bengal gram?,2025-01-25T03:41:00,2025,1
KARNATAKA,MYSURU,RALEGAON,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-01-13T06:56:00,2025,1
KARNATAKA,BELAGAVI,SAKOLI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about storage method for Pigeon pea?,2025-03-01T02:30:00,2025,3
MADHYA PRADESH,UJJAIN,PUSAD,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-02-21T17:49:00,2025,2
KARNATAKA,MYSURU,PAUNI,NA,HORTICULTURE,Others,Others,Market,Farmer asked about weather impact on Pigeon pea?,2025-03-13T15:59:00,2025,3
MADHYA PRADESH,BHOPAL,SAKOLI,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-03-11T11:44:00,2025,3
MADHYA PRADESH,UJJAIN,UMARKHED,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-03-18T05:30:00,2025,3
MADHYA PRADESH,BHOPAL,RALEGAON,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET RATE OF BENGAL GRAM?,2025-01-31T14:24:00,2025,1
KARNATAKA,BELAGAVI,PUSAD,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-03-22T09:34:00,2025,3
MAHARASHTRA,NAGPUR,MOHADI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about sowing time of Turmeric?,2025-01-30T01:02:00,2025,1
MADHYA PRADESH,UJJAIN,MOHADI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about sowing time of Pigeon pea?,2025-02-16T04:53:00,2025,2
KARNATAKA,BELAGAVI,SAKOLI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about pest control in Maize?,2025-03-14T01:42:00,2025,3
MAHARASHTRA,WARDHA,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-02-21T03:13:00,2025,2
MADHYA PRADESH,BHOPAL,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-03-24T19:32:00,2025,3
KARNATAKA,BELAGAVI,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,FAMER ASKED ABOUT How to store turmeric rhizomes?,2025-03-21T22:41:00,2025,3
UTTAR PRADESH,LUCKNOW,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT USE OF NUTRIENT APPLICATION THROUGH SPRAY FOR INCREASING SIZE AND QUALITY OF ONION ?,2025-02-24T05:40:00,2025,2
MADHYA PRADESH,INDORE,RALEGAON,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-03-13T05:36:00,2025,3
